unit_id,station_id,station_name,zone,tier,shift,vibration,torque,temperature,cycle_time,checklist_pass
139,12,Weld Arm Bearing Station,Body Construction,rich,Day,1.007,41.26,23.27,58.06,
139,13,Panel Fit Inspection,Body Construction,manual,Day,,,,53.3,True
139,14,Hem Flange Press,Body Construction,basic,Day,,,,58.93,
139,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,59.25,True
139,16,Pretreatment Dip,Paint,basic,Day,,,160.38,63.28,
139,17,E-Coat Bath,Paint,rich,Day,0.832,,169.21,66.12,
139,18,Sealer Booth,Paint,manual,Day,,,,62.02,True
139,19,Primer Booth,Paint,rich,Day,0.796,,169.27,65.87,
139,20,Basecoat Robot,Paint,rich,Day,0.795,,162.26,61.84,
139,21,Clearcoat Robot,Paint,rich,Day,0.891,,163.85,64.86,
139,22,Flash-Off Tunnel,Paint,basic,Day,,,168.88,59.5,
139,23,Cure Oven Conveyor,Paint,basic,Day,,,166.07,64.7,
139,24,Paint Inspection Booth,Paint,manual,Day,,,,64.15,True
139,25,Buff & Polish,Paint,basic,Day,,,,59.52,
139,26,Cockpit Marriage,Final Assembly,rich,Day,0.92,40.17,23.73,52.44,
139,27,Powertrain Marriage,Final Assembly,rich,Day,0.813,38.95,23.4,53.77,
139,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.813,39.2,24.66,53.6,
139,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.29,
139,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,53.3,True
139,31,Glass Install,Final Assembly,rich,Day,1.018,40.88,24.03,52.45,
139,32,Seat Install,Final Assembly,basic,Day,,,,53.05,
139,33,Fluid Fill,Final Assembly,rich,Day,0.948,39.48,22.81,53.48,
139,34,Wheel Alignment,Final Assembly,rich,Day,1.036,39.75,24.68,56.78,
139,35,Headlamp Aim,Final Assembly,rich,Day,1.055,40.31,24.43,51.09,
139,36,Electrical Function Test,Final Assembly,rich,Day,0.918,40.93,24.5,52.76,
139,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.953,39.05,24.82,54.25,
139,38,Water Leak Test,Final Assembly,rich,Day,0.873,39.48,23.42,53.72,
139,39,Road Simulation Test,Final Assembly,rich,Day,0.717,40.33,23.96,52.07,
139,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.75,39.32,23.69,53.74,
140,1,Underbody Framing,Body Construction,rich,Day,0.721,37.57,24.62,58.88,
140,2,Side Panel Load,Body Construction,rich,Day,0.712,42.16,24.72,57.71,
140,3,Robotic Weld Cell A,Body Construction,rich,Day,0.652,40.19,23.58,59.16,
140,4,Robotic Weld Cell B,Body Construction,rich,Day,0.71,42.77,23.67,56.54,
140,5,Roof Bow Fit,Body Construction,rich,Day,0.996,40.98,24.2,57.55,
140,6,Door Hang,Body Construction,rich,Day,0.926,39.64,22.91,56.31,
140,7,Bolt Fastening Torque,Body Construction,rich,Day,0.837,44.31,23.8,58.9,
140,8,Geometry Check,Body Construction,rich,Day,0.754,37.11,24.22,54.45,
140,9,Robotic Weld Cell C,Body Construction,rich,Day,0.909,38.16,24.63,59.23,
140,10,Sealer Application,Body Construction,rich,Day,0.708,36.98,24.09,56.44,
140,11,Body Squareness Gauge,Body Construction,basic,Day,,,,59.72,
140,12,Weld Arm Bearing Station,Body Construction,rich,Day,0.958,38.63,23.74,56.06,
140,13,Panel Fit Inspection,Body Construction,manual,Day,,,,57.5,True
140,14,Hem Flange Press,Body Construction,basic,Day,,,,58.76,
140,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,55.21,True
140,16,Pretreatment Dip,Paint,basic,Day,,,163.71,63.25,
140,17,E-Coat Bath,Paint,rich,Day,0.86,,170.52,61.94,
140,18,Sealer Booth,Paint,manual,Day,,,,60.9,True
140,19,Primer Booth,Paint,rich,Day,0.859,,170.32,64.61,
140,20,Basecoat Robot,Paint,rich,Day,0.929,,165.4,57.69,
140,21,Clearcoat Robot,Paint,rich,Day,1.0,,163.66,62.59,
140,22,Flash-Off Tunnel,Paint,basic,Day,,,168.77,62.17,
140,23,Cure Oven Conveyor,Paint,basic,Day,,,161.57,62.31,
140,24,Paint Inspection Booth,Paint,manual,Day,,,,63.71,True
140,25,Buff & Polish,Paint,basic,Day,,,,61.4,
140,26,Cockpit Marriage,Final Assembly,rich,Day,0.807,38.42,23.87,54.31,
140,27,Powertrain Marriage,Final Assembly,rich,Day,0.906,38.06,24.82,53.02,
140,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.916,40.36,22.8,54.52,
140,29,Interior Trim 1,Final Assembly,basic,Day,,,,54.96,
140,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,51.57,True
140,31,Glass Install,Final Assembly,rich,Day,1.017,39.13,23.89,51.27,
140,32,Seat Install,Final Assembly,basic,Day,,,,56.01,
140,33,Fluid Fill,Final Assembly,rich,Day,0.734,38.87,24.09,55.07,
140,34,Wheel Alignment,Final Assembly,rich,Day,0.996,38.89,23.1,52.94,
140,35,Headlamp Aim,Final Assembly,rich,Day,0.877,40.87,24.35,51.76,
140,36,Electrical Function Test,Final Assembly,rich,Day,0.927,39.66,24.35,55.52,
140,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.843,39.24,24.44,53.17,
140,38,Water Leak Test,Final Assembly,rich,Day,1.057,37.43,24.52,55.93,
140,39,Road Simulation Test,Final Assembly,rich,Day,0.858,40.93,23.36,51.4,
140,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.809,42.69,24.51,51.21,
141,1,Underbody Framing,Body Construction,rich,Day,0.916,40.21,24.15,55.36,
141,2,Side Panel Load,Body Construction,rich,Day,1.072,39.38,24.39,55.71,
141,3,Robotic Weld Cell A,Body Construction,rich,Day,0.946,40.22,24.65,53.9,
141,4,Robotic Weld Cell B,Body Construction,rich,Day,0.966,41.29,23.87,52.2,
141,5,Roof Bow Fit,Body Construction,rich,Day,1.152,41.4,24.39,59.48,
141,6,Door Hang,Body Construction,rich,Day,0.952,41.96,24.29,59.54,
141,7,Bolt Fastening Torque,Body Construction,rich,Day,1.04,43.84,24.29,55.76,
141,8,Geometry Check,Body Construction,rich,Day,0.903,42.34,23.17,55.78,
141,9,Robotic Weld Cell C,Body Construction,rich,Day,0.983,41.31,23.44,55.35,
141,10,Sealer Application,Body Construction,rich,Day,0.919,42.24,24.0,55.18,
141,11,Body Squareness Gauge,Body Construction,basic,Day,,,,52.71,
141,12,Weld Arm Bearing Station,Body Construction,rich,Day,0.931,38.13,24.57,58.94,
141,13,Panel Fit Inspection,Body Construction,manual,Day,,,,57.53,True
141,14,Hem Flange Press,Body Construction,basic,Day,,,,57.68,
141,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,57.84,True
141,16,Pretreatment Dip,Paint,basic,Day,,,161.48,66.05,
141,17,E-Coat Bath,Paint,rich,Day,0.845,,170.54,62.4,
141,18,Sealer Booth,Paint,manual,Day,,,,61.96,True
141,19,Primer Booth,Paint,rich,Day,0.811,,162.54,62.5,
141,20,Basecoat Robot,Paint,rich,Day,0.742,,158.6,61.64,
141,21,Clearcoat Robot,Paint,rich,Day,0.884,,161.89,66.53,
141,22,Flash-Off Tunnel,Paint,basic,Day,,,169.39,63.82,
141,23,Cure Oven Conveyor,Paint,basic,Day,,,163.51,58.98,
141,24,Paint Inspection Booth,Paint,manual,Day,,,,63.12,True
141,25,Buff & Polish,Paint,basic,Day,,,,63.47,
141,26,Cockpit Marriage,Final Assembly,rich,Day,0.819,39.8,24.2,51.2,
141,27,Powertrain Marriage,Final Assembly,rich,Day,0.818,39.4,22.98,53.42,
141,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.85,39.52,24.12,57.07,
141,29,Interior Trim 1,Final Assembly,basic,Day,,,,54.34,
141,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,53.95,True
141,31,Glass Install,Final Assembly,rich,Day,0.878,38.71,23.73,50.46,
141,32,Seat Install,Final Assembly,basic,Day,,,,53.34,
141,33,Fluid Fill,Final Assembly,rich,Day,1.054,39.75,23.17,53.77,
141,34,Wheel Alignment,Final Assembly,rich,Day,1.01,37.35,24.29,54.37,
141,35,Headlamp Aim,Final Assembly,rich,Day,0.834,40.26,24.18,53.67,
141,36,Electrical Function Test,Final Assembly,rich,Day,1.037,39.97,23.99,54.38,
141,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.77,39.55,23.83,57.55,
141,38,Water Leak Test,Final Assembly,rich,Day,1.032,37.87,24.59,54.68,
141,39,Road Simulation Test,Final Assembly,rich,Day,1.213,38.91,24.53,51.27,
141,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.984,38.79,24.06,52.88,
142,1,Underbody Framing,Body Construction,rich,Day,0.91,41.26,23.78,57.07,
142,2,Side Panel Load,Body Construction,rich,Day,0.741,39.77,23.76,56.42,
142,3,Robotic Weld Cell A,Body Construction,rich,Day,0.98,38.83,24.21,58.67,
142,4,Robotic Weld Cell B,Body Construction,rich,Day,0.874,38.11,25.18,59.47,
142,5,Roof Bow Fit,Body Construction,rich,Day,0.984,44.0,23.61,58.06,
142,6,Door Hang,Body Construction,rich,Day,0.671,40.78,24.19,57.6,
142,7,Bolt Fastening Torque,Body Construction,rich,Day,0.878,44.05,23.89,55.57,
142,8,Geometry Check,Body Construction,rich,Day,0.87,39.74,23.91,59.98,
142,9,Robotic Weld Cell C,Body Construction,rich,Day,0.841,37.82,24.06,54.05,
142,10,Sealer Application,Body Construction,rich,Day,0.764,40.4,22.99,52.94,
142,11,Body Squareness Gauge,Body Construction,basic,Day,,,,54.12,
142,12,Weld Arm Bearing Station,Body Construction,rich,Day,0.997,40.48,23.49,58.34,
142,13,Panel Fit Inspection,Body Construction,manual,Day,,,,53.88,True
142,14,Hem Flange Press,Body Construction,basic,Day,,,,55.99,
142,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,57.99,True
142,16,Pretreatment Dip,Paint,basic,Day,,,160.63,63.29,
142,17,E-Coat Bath,Paint,rich,Day,0.773,,162.9,59.73,
142,18,Sealer Booth,Paint,manual,Day,,,,61.26,True
142,19,Primer Booth,Paint,rich,Day,0.834,,168.06,63.43,
142,20,Basecoat Robot,Paint,rich,Day,0.979,,169.3,61.19,
142,21,Clearcoat Robot,Paint,rich,Day,0.66,,170.67,66.1,
142,22,Flash-Off Tunnel,Paint,basic,Day,,,169.66,58.94,
142,23,Cure Oven Conveyor,Paint,basic,Day,,,166.13,62.52,
142,24,Paint Inspection Booth,Paint,manual,Day,,,,60.61,True
142,25,Buff & Polish,Paint,basic,Day,,,,63.95,
142,26,Cockpit Marriage,Final Assembly,rich,Day,0.825,41.36,24.49,52.38,
142,27,Powertrain Marriage,Final Assembly,rich,Day,0.853,39.99,24.45,54.69,
142,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.035,40.22,23.66,54.81,
142,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.85,
142,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,54.14,True
142,31,Glass Install,Final Assembly,rich,Day,0.799,40.4,23.71,54.13,
142,32,Seat Install,Final Assembly,basic,Day,,,,57.03,
142,33,Fluid Fill,Final Assembly,rich,Day,0.931,37.89,23.41,55.42,
142,34,Wheel Alignment,Final Assembly,rich,Day,0.881,40.48,23.24,54.57,
142,35,Headlamp Aim,Final Assembly,rich,Day,0.913,39.66,23.36,50.73,
142,36,Electrical Function Test,Final Assembly,rich,Day,0.993,39.29,24.27,51.96,
142,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.94,40.2,23.71,56.23,
142,38,Water Leak Test,Final Assembly,rich,Day,0.726,38.23,23.99,55.47,
142,39,Road Simulation Test,Final Assembly,rich,Day,1.017,38.99,24.25,50.78,
142,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.869,40.01,23.05,52.81,
143,1,Underbody Framing,Body Construction,rich,Day,0.842,43.54,24.39,55.0,
143,2,Side Panel Load,Body Construction,rich,Day,0.775,41.42,24.59,58.37,
143,3,Robotic Weld Cell A,Body Construction,rich,Day,1.214,37.83,23.48,58.43,
143,4,Robotic Weld Cell B,Body Construction,rich,Day,0.782,40.07,24.25,56.54,
143,5,Roof Bow Fit,Body Construction,rich,Day,0.911,40.64,24.37,57.0,
143,6,Door Hang,Body Construction,rich,Day,0.819,41.9,23.83,55.8,
143,7,Bolt Fastening Torque,Body Construction,rich,Day,0.857,45.3,24.05,55.47,
143,8,Geometry Check,Body Construction,rich,Day,0.975,41.45,23.6,56.9,
143,9,Robotic Weld Cell C,Body Construction,rich,Day,1.09,38.89,23.25,54.76,
143,10,Sealer Application,Body Construction,rich,Day,0.894,38.95,23.12,53.49,
143,11,Body Squareness Gauge,Body Construction,basic,Day,,,,55.26,
143,12,Weld Arm Bearing Station,Body Construction,rich,Day,1.033,39.96,23.38,55.44,
143,13,Panel Fit Inspection,Body Construction,manual,Day,,,,56.68,True
143,14,Hem Flange Press,Body Construction,basic,Day,,,,57.31,
143,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,58.98,True
143,16,Pretreatment Dip,Paint,basic,Day,,,166.46,63.94,
143,17,E-Coat Bath,Paint,rich,Day,1.059,,166.14,61.37,
143,18,Sealer Booth,Paint,manual,Day,,,,64.21,True
143,19,Primer Booth,Paint,rich,Day,0.877,,162.29,60.31,
143,20,Basecoat Robot,Paint,rich,Day,0.947,,168.99,63.79,
143,21,Clearcoat Robot,Paint,rich,Day,0.763,,168.08,63.73,
143,22,Flash-Off Tunnel,Paint,basic,Day,,,162.53,61.2,
143,23,Cure Oven Conveyor,Paint,basic,Day,,,164.92,62.65,
143,24,Paint Inspection Booth,Paint,manual,Day,,,,64.64,True
143,25,Buff & Polish,Paint,basic,Day,,,,63.39,
143,26,Cockpit Marriage,Final Assembly,rich,Day,0.873,40.51,23.74,55.86,
143,27,Powertrain Marriage,Final Assembly,rich,Day,1.059,40.7,24.21,52.6,
143,28,Wheel & Tire Mount,Final Assembly,rich,Day,1.103,39.69,23.68,51.94,
143,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.3,
143,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,54.5,True
143,31,Glass Install,Final Assembly,rich,Day,0.771,39.29,24.74,55.89,
143,32,Seat Install,Final Assembly,basic,Day,,,,57.28,
143,33,Fluid Fill,Final Assembly,rich,Day,0.887,37.51,23.6,52.24,
143,34,Wheel Alignment,Final Assembly,rich,Day,0.886,38.08,24.44,51.8,
143,35,Headlamp Aim,Final Assembly,rich,Day,0.868,41.45,23.87,53.24,
143,36,Electrical Function Test,Final Assembly,rich,Day,0.902,43.45,24.04,51.18,
143,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.875,39.63,24.24,54.25,
143,38,Water Leak Test,Final Assembly,rich,Day,0.75,39.03,23.87,48.75,
143,39,Road Simulation Test,Final Assembly,rich,Day,1.192,40.99,24.18,55.86,
143,40,Final Inspection & Buyoff,Final Assembly,rich,Day,1.079,38.41,23.76,54.52,
144,1,Underbody Framing,Body Construction,rich,Day,0.934,36.95,24.2,57.3,
144,2,Side Panel Load,Body Construction,rich,Day,0.99,41.33,22.91,54.07,
144,3,Robotic Weld Cell A,Body Construction,rich,Day,0.922,38.99,24.45,57.95,
144,4,Robotic Weld Cell B,Body Construction,rich,Day,0.958,38.23,23.3,60.73,
144,5,Roof Bow Fit,Body Construction,rich,Day,0.777,41.77,24.13,54.84,
144,6,Door Hang,Body Construction,rich,Day,1.003,40.01,24.01,56.96,
144,7,Bolt Fastening Torque,Body Construction,rich,Day,0.902,44.3,23.43,55.45,
144,8,Geometry Check,Body Construction,rich,Day,0.913,39.1,24.46,60.09,
144,9,Robotic Weld Cell C,Body Construction,rich,Day,1.025,40.11,24.89,55.05,
144,10,Sealer Application,Body Construction,rich,Day,0.851,38.63,23.4,55.99,
144,11,Body Squareness Gauge,Body Construction,basic,Day,,,,57.48,
144,12,Weld Arm Bearing Station,Body Construction,rich,Day,0.902,41.66,22.77,55.17,
144,13,Panel Fit Inspection,Body Construction,manual,Day,,,,57.78,True
144,14,Hem Flange Press,Body Construction,basic,Day,,,,57.01,
144,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,55.83,True
144,16,Pretreatment Dip,Paint,basic,Day,,,166.34,61.69,
144,17,E-Coat Bath,Paint,rich,Day,0.855,,165.23,61.99,
144,18,Sealer Booth,Paint,manual,Day,,,,63.9,True
144,19,Primer Booth,Paint,rich,Day,0.729,,166.25,61.57,
144,20,Basecoat Robot,Paint,rich,Day,0.809,,167.08,60.79,
144,21,Clearcoat Robot,Paint,rich,Day,0.946,,164.47,62.5,
144,22,Flash-Off Tunnel,Paint,basic,Day,,,165.22,63.35,
144,23,Cure Oven Conveyor,Paint,basic,Day,,,165.63,60.25,
144,24,Paint Inspection Booth,Paint,manual,Day,,,,61.82,True
144,25,Buff & Polish,Paint,basic,Day,,,,63.09,
144,26,Cockpit Marriage,Final Assembly,rich,Day,0.771,41.85,24.87,52.37,
144,27,Powertrain Marriage,Final Assembly,rich,Day,1.035,40.58,23.68,52.73,
144,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.864,39.28,23.83,51.87,
144,29,Interior Trim 1,Final Assembly,basic,Day,,,,53.11,
144,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,51.36,True
144,31,Glass Install,Final Assembly,rich,Day,0.77,41.44,24.35,51.36,
144,32,Seat Install,Final Assembly,basic,Day,,,,55.85,
144,33,Fluid Fill,Final Assembly,rich,Day,0.82,41.8,23.94,53.56,
144,34,Wheel Alignment,Final Assembly,rich,Day,0.796,40.61,22.86,53.11,
144,35,Headlamp Aim,Final Assembly,rich,Day,0.658,41.36,23.24,54.24,
144,36,Electrical Function Test,Final Assembly,rich,Day,1.194,39.52,23.43,54.51,
144,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.845,38.19,24.59,56.7,
144,38,Water Leak Test,Final Assembly,rich,Day,0.72,37.87,23.66,48.38,
144,39,Road Simulation Test,Final Assembly,rich,Day,0.996,41.6,23.96,49.81,
144,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.71,40.72,23.65,52.6,
145,1,Underbody Framing,Body Construction,rich,Day,1.02,40.04,22.98,58.15,
145,2,Side Panel Load,Body Construction,rich,Day,1.061,40.41,24.67,55.26,
145,3,Robotic Weld Cell A,Body Construction,rich,Day,0.884,39.69,23.21,52.85,
145,4,Robotic Weld Cell B,Body Construction,rich,Day,1.015,40.84,23.73,55.81,
145,5,Roof Bow Fit,Body Construction,rich,Day,1.041,38.24,24.13,57.61,
145,6,Door Hang,Body Construction,rich,Day,0.815,42.05,23.95,58.95,
145,7,Bolt Fastening Torque,Body Construction,rich,Day,0.93,46.0,23.85,59.07,
145,8,Geometry Check,Body Construction,rich,Day,0.918,40.31,24.67,55.79,
145,9,Robotic Weld Cell C,Body Construction,rich,Day,0.94,42.67,24.15,56.85,
145,10,Sealer Application,Body Construction,rich,Day,1.091,40.12,24.18,57.86,
145,11,Body Squareness Gauge,Body Construction,basic,Day,,,,58.42,
145,12,Weld Arm Bearing Station,Body Construction,rich,Day,0.778,39.65,24.53,56.34,
145,13,Panel Fit Inspection,Body Construction,manual,Day,,,,58.86,True
145,14,Hem Flange Press,Body Construction,basic,Day,,,,58.7,
145,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,55.81,True
145,16,Pretreatment Dip,Paint,basic,Day,,,160.15,64.56,
145,17,E-Coat Bath,Paint,rich,Day,0.866,,162.5,61.48,
145,18,Sealer Booth,Paint,manual,Day,,,,64.41,True
145,19,Primer Booth,Paint,rich,Day,0.992,,159.21,63.71,
145,20,Basecoat Robot,Paint,rich,Day,1.049,,167.73,61.67,
145,21,Clearcoat Robot,Paint,rich,Day,0.765,,162.63,62.78,
145,22,Flash-Off Tunnel,Paint,basic,Day,,,169.11,62.71,
145,23,Cure Oven Conveyor,Paint,basic,Day,,,164.66,63.53,
145,24,Paint Inspection Booth,Paint,manual,Day,,,,63.0,True
145,25,Buff & Polish,Paint,basic,Day,,,,58.95,
145,26,Cockpit Marriage,Final Assembly,rich,Day,0.902,41.91,24.51,51.61,
145,27,Powertrain Marriage,Final Assembly,rich,Day,0.901,38.79,23.8,51.98,
145,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.855,39.08,23.43,53.58,
145,29,Interior Trim 1,Final Assembly,basic,Day,,,,50.57,
145,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,52.99,True
145,31,Glass Install,Final Assembly,rich,Day,0.8,38.81,24.6,54.4,
145,32,Seat Install,Final Assembly,basic,Day,,,,54.05,
145,33,Fluid Fill,Final Assembly,rich,Day,0.83,38.83,23.44,54.86,
145,34,Wheel Alignment,Final Assembly,rich,Day,0.762,37.2,23.63,55.05,
145,35,Headlamp Aim,Final Assembly,rich,Day,0.901,40.34,24.05,55.52,
145,36,Electrical Function Test,Final Assembly,rich,Day,0.878,37.73,24.79,53.25,
145,37,Door/Panel Gap Scan,Final Assembly,rich,Day,1.043,37.47,24.25,53.06,
145,38,Water Leak Test,Final Assembly,rich,Day,0.743,40.39,24.48,51.28,
145,39,Road Simulation Test,Final Assembly,rich,Day,1.057,39.53,24.37,55.7,
145,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.833,40.36,23.93,52.29,
146,1,Underbody Framing,Body Construction,rich,Day,0.678,41.78,23.71,58.58,
146,2,Side Panel Load,Body Construction,rich,Day,1.035,38.13,23.97,59.74,
146,3,Robotic Weld Cell A,Body Construction,rich,Day,0.803,38.79,23.85,58.26,
146,4,Robotic Weld Cell B,Body Construction,rich,Day,1.006,39.3,24.39,58.39,
146,5,Roof Bow Fit,Body Construction,rich,Day,1.008,38.81,23.59,59.74,
146,6,Door Hang,Body Construction,rich,Day,0.996,40.66,23.81,57.54,
146,7,Bolt Fastening Torque,Body Construction,rich,Day,0.88,46.37,24.88,55.29,
146,8,Geometry Check,Body Construction,rich,Day,0.859,38.96,24.87,54.89,
146,9,Robotic Weld Cell C,Body Construction,rich,Day,0.84,36.91,24.54,59.31,
146,10,Sealer Application,Body Construction,rich,Day,0.764,37.59,24.19,57.26,
146,11,Body Squareness Gauge,Body Construction,basic,Day,,,,56.64,
146,12,Weld Arm Bearing Station,Body Construction,rich,Day,0.943,39.55,24.31,57.44,
146,13,Panel Fit Inspection,Body Construction,manual,Day,,,,56.82,True
146,14,Hem Flange Press,Body Construction,basic,Day,,,,58.21,
146,15,Body-in-White Buyoff,Body Construction,manual,Day,,,,53.37,True
146,16,Pretreatment Dip,Paint,basic,Day,,,162.47,63.45,
146,17,E-Coat Bath,Paint,rich,Day,1.046,,166.8,62.19,
146,18,Sealer Booth,Paint,manual,Day,,,,58.94,True
146,19,Primer Booth,Paint,rich,Day,1.112,,167.49,62.92,
146,20,Basecoat Robot,Paint,rich,Day,0.969,,165.04,62.15,
146,21,Clearcoat Robot,Paint,rich,Day,0.945,,157.99,61.94,
146,22,Flash-Off Tunnel,Paint,basic,Day,,,166.75,64.6,
146,23,Cure Oven Conveyor,Paint,basic,Day,,,162.19,61.67,
146,24,Paint Inspection Booth,Paint,manual,Day,,,,60.12,True
146,25,Buff & Polish,Paint,basic,Day,,,,62.86,
146,26,Cockpit Marriage,Final Assembly,rich,Day,1.104,36.5,23.66,53.66,
146,27,Powertrain Marriage,Final Assembly,rich,Day,1.013,39.6,23.55,52.02,
146,28,Wheel & Tire Mount,Final Assembly,rich,Day,0.948,42.56,24.12,53.72,
146,29,Interior Trim 1,Final Assembly,basic,Day,,,,52.6,
146,30,Interior Trim Fit Check,Final Assembly,manual,Day,,,,52.49,True
146,31,Glass Install,Final Assembly,rich,Day,0.997,39.64,23.94,54.2,
146,32,Seat Install,Final Assembly,basic,Day,,,,55.74,
146,33,Fluid Fill,Final Assembly,rich,Day,0.959,38.28,23.71,53.53,
146,34,Wheel Alignment,Final Assembly,rich,Day,0.737,40.59,24.59,49.67,
146,35,Headlamp Aim,Final Assembly,rich,Day,0.758,40.15,24.55,52.9,
146,36,Electrical Function Test,Final Assembly,rich,Day,1.009,39.9,23.41,53.08,
146,37,Door/Panel Gap Scan,Final Assembly,rich,Day,0.87,43.62,24.28,51.8,
146,38,Water Leak Test,Final Assembly,rich,Day,0.935,40.34,23.79,52.95,
146,39,Road Simulation Test,Final Assembly,rich,Day,0.87,41.18,24.74,53.18,
146,40,Final Inspection & Buyoff,Final Assembly,rich,Day,0.862,40.88,23.66,55.65,
147,1,Underbody Framing,Body Construction,rich,Day,0.909,40.97,23.97,55.03,
147,2,Side Panel Load,Body Construction,rich,Day,0.999,41.2,23.93,58.57,
